site_id,site_name,timestamp,NO (µg/m³),NO_percentage,NO_flag,NO2 (µg/m³),NO2_flag,NO2_percentage,NOx (ppb),NOx_flag,NOx_percentage,original_40,Ozone (µg/m³),Ozone_flag,Ozone_percentage,PM10 (µg/m³),PM10_flag,PM10_percentage,PM2.5 (µg/m³),PM2.5_flag,PM25_percentage,year
site_5606,Keelapalur Ariyalur,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5607,Kumaran College Tirupur,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5608,Mendonsa Colony Dindigul,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5611,Semmandalam Cuddalore,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5612,SIPCOT Phase-1 Hosur,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5613,Transport Nagar Moradabad,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5615,Vasanthapuram Vellore,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5618,Gandhi Nagar Ennore Chennai,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5619,Kilambi Kanchipuram,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5620,Kashiram Nagar Moradabad,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5621,Kudikadu Cuddalore,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5622,Sona College of Technology Salem,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5623,PSG College of Arts and Science Coimbatore,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5624,Bombay Castel Ooty,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5625,Chalai Bazaar Ramanathapuram,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5626,Bharathidasan University Palkalaiperur,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5628,Civil Lines Bareilly,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5630,St Joseph College Tiruchirappalli,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5632,Gulzarpet Anantapur,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5638,Kalabhavan Dharwad,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5650,Paryavaran Parisar Bhopal,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5651,IITG Guwahati,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5652,AIIMS Raipur,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5653,Siltara Phase-II Raipur,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5654,Krishak Nagar Raipur,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5655,Bhatagaon New ISBT Raipur,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5656,Rampur Korba,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5657,Urja Nagar Korba,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5658,Girls College Sivasagar,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5659,Hathkhoj Bhilai,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5660,32Bungalows Bhilai,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5661,Maharaj Bada Gwalior,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5662,Civil Lines Sagar,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5664,Science Center Surat,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5665,Gangineni Cheruvu Chittoor,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5666,Vaikuntapuram Tirupati,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5667,Deen Dayal Nagar Gwalior,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5668,Bata Chowk Nalbari,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5669,Central Academy for SFS Byrnihat,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5673,Tata Township Bileipada,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5674,Dabuna Nayagarh,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5676,OMC Colony Suakati,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5677,Barsua Iron Ore Mines Tensa,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5678,RVCE-Mailasandra Bengaluru,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5679,Mahatma Basaveswar Colony Kalaburgi,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5680,Lingaraj Nagar Hubballi,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5681,Kasturi Nagar Bengaluru,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5682,Thimmalapura Tumakuru,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5683,LGBI Airport Guwahati,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5684,Tarapur Silchar,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5685,Kanuru Vijayawada,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5686,Shivapura Peenya Bengaluru,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5689,Nawapara SECL Colony Chhal,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5690,OP Jindal School Kunjemura,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5691,Govt. Higher Secondary School Milupara,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5692,OP Jindal Industrial Park Tumidih,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5693,Yerramukkapalli Kadapa,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5694,Samrat Ashok Udhyan Jodhpur,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5695,Krishna Nagar Bharatpur,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5696,MM Ground Bikaner,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5699,Subash Chowk Churu,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5700,Raja Ganj Dholpur,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5701,Nayapura Kota,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5702,Shastri Nagar Tonk,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5703,Shivaji Nagar Rishikesh,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5704,Govt. Girls Inter College Kashipur,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5705,Vedhaynath Colony Sirohi,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5706,Christianpatty Nagaon,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5707,Dhanmandi Kota,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5708,Idgah Hills Bhopal,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5711,Rati Talai Banswara,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5712,Shastri Nagar Chittorgarh,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5713,Khatikan Mohalla Dausa,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5714,Railway Colony Barmer,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5715,Housing Board Hanumangarh,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5716,Sahu Nagar Sawai Madhopur,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5717,Indra Nagar Jhunjhunu,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5718,Dhoinda Rajsamand,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5719,Old City Sri Ganganagar,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5720,Jhalamand Jodhpur,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5721,Pragati Nagar Pratapgarh,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5722,Radhakishan Pura Sikar,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5723,Satyawati Vihar Karauli,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5724,Rajlaxmi Nagar Jhalawar,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5725,Mansarovar Sector-12 Jaipur,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5726,Digari Kalan Jodhpur,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5727,Sector-2 Murlipura Jaipur,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5728,RIICO Sitapura Jaipur,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5729,Jigani Bengaluru,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5763,Gavalinagar Pimpri Chinchwad,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5764,Park Street Wakad Pimpri Chinchwad,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5765,Thergaon Pimpri Chinchwad,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5766,Katraj Dairy Pune,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5767,Savitribai Phule Pune University Pune,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5768,Shivaji University Kolhapur,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5769,Sinchan Bhavan Kolhapur,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5770,Pratap Nagar Bhilwara,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5771,New Colony Bundi,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5772,Sadar Bazar Jaisalmer,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5773,Mandor Jodhpur,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5774,Vijay Nagar Sangli,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5775,Bamboliya Baran,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5776,Ratandeep Housing Society Solapur,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5777,Dnyaneshwar Nagar Solapur,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5778,Karni Colony Nagaur,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5779,Pandav Nagari Nashik,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5780,Sawe Wadi Latur,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5781,MIDC Ambad Nashik,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5782,Hirawadi Nashik,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5783,Kamble Tarf Birwadi Mahad,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5784,Ramdaspeth Akola,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5785,Tarakpur Ahmednagar,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5786,Shivneri Colony Amravati,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5787,Shri Shivaji Science College Amaravati,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5788,MIDC Chilkalthana Aurangabad,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5789,Rachnakar Colony Aurangabad,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5790,Prabhat Colony Jalgaon,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5791,Old MIDC Jalna,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5792,Ambazari Nagpur,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5793,Ram Nagar Nagpur,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5794,Masoom Colony Parbhani,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5795,Sneh Nagar Nanded,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5796,Mahal Nagpur,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5797,Kasarvadavali Thane,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5798,Katrap Badlapur,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5799,Sector-2E Kalamboli Navi Mumbai,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5800,Upvan Fort Thane,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5801,Deopur Dhule,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5802,Mahesh Nagar Malegaon,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5803,Tondare-Taloja Navi Mumbai,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5804,CBD Belapur Belapur,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5805,Kopripada-Vashi Navi Mumbai,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5806,Bhayandar West Mira-Bhayandar,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5807,Mindspace-Malad West Mumbai,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5808,Bolinj Virar,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5809,Khaira Boisar,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5810,Bandra Kurla Complex Mumbai,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5811,Chembur Mumbai,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5812,Sidhi Vinayak Nagar Ulhasnagar,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5813,Gokul Nagar Bhiwandi,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5814,Kherwadi Bandra East Mumbai,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5815,Sanpada Navi Mumbai,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5816,Suhagi Jabalpur,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5817,Gupteshwar Jabalpur,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
site_5043,Sector-7 Kurukshetra,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5044,Municipal Corporation Office Dharuhera,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5046,Gobind Pura Yamuna Nagar,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5047,H.B. Colony Bhiwani,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5048,Sector-18 Panipat,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5049,Sector-12 Karnal,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5050,Shyam Nagar Palwal,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5051,F-Block Sirsa,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5052,Patti Mehar Ambala,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5053,Shastri Nagar Narnaul,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5054,Huda Sector Fatehabad,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5055,General Hospital Mandikhera,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5056,Police Lines Jind,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5057,Urban Estate-II Hisar,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5060,Nathu Colony Ballabgarh,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5067,Phase-4 GIDC Vatva,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5071,Phase-1 GIDC Vapi,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5072,Rishi Nagar Kaithal,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5073,Railway Colony Guwahati,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5081,Sanjay Nagar Ghaziabad,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5082,Indirapuram Ghaziabad,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5083,Loni Ghaziabad,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5092,Manali Village Chennai,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5094,SIDCO Kurichi Coimbatore,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5102,Vasai West Mumbai,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5103,Nerul Navi Mumbai,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5104,Kurla Mumbai,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5106,Vile Parle West Mumbai,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5109,Jai Bhim Nagar Meerut,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5110,Fort William Kolkata,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5111,Jadavpur Kolkata,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5112,Powai Mumbai,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5113,Borivali East Mumbai,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5114,Mahape Navi Mumbai,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5115,Worli Mumbai,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5118,Khadakpada Kalyan,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5119,Sion Mumbai,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5120,Colaba Mumbai,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5121,Knowledge Park V Greater Noida,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5122,Sector-116 Noida,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5124,Urban Chamarajanagar,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5125,Hebbal 1st Stage Mysuru,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5126,Rabindra Sarobar Kolkata,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5127,Sector-25 Chandigarh,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5128,Gomti Nagar Lucknow,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5131,Lumpyngngad Shillong Meghalaya,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5249,Marhatal Jabalpur,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5250,Gole Bazar Katni,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5257,Pallavpuram Phase 2 Meerut,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5258,Ganga Nagar Meerut,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5261,Muradpur Patna,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5262,Rajbansi Nagar Patna,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5263,Samanpura Patna,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5264,Vidayagiri Bagalkot,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5265,Kalyana Nagara Chikkamagaluru,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5266,Vinoba Nagara Shivamogga,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5267,Ibrahimpur Vijayapura,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5270,Vyttila Kochi Kerala,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5271,Palayam Kozhikode Kerala,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5273,City Center Gwalior,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5276,Thavakkara Kannur Kerala,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5331,Kariavattom Thiruvananthapuram Kerala,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5334,Polayathode Kollam Kerala,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5335,Govt. High School Shikarpur Patna,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5336,DRM Office Danapur Patna,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5337,Industrial Area Hajipur,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5338,SFTI Kusdihra Gaya,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5339,Mini Secretariat Charkhi Dadri,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5340,New Industrial Town Faridabad,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5341,Sector 30 Faridabad,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5342,Sector 11 Faridabad,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5344,Teri Gram Gurugram,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5345,Sector-51 Gurugram,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5361,Arumbakkam Chennai,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5362,Anthoni Pillai Nagar Gummidipoondi,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
site_5363,Perungudi Chennai,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
