site_id,year,pollutant,Pollutant_Uncleaned,Pollutant_Cleaned,Percentage_change,compliance_change
site_5122,2023,NO2,39.79563007,37.44856102,-5.8978,FALSE
site_5123,2023,NO2,56.47444826,54.3793068,-3.7099,FALSE
site_5124,2023,NO2,19.37193059,47.73747839,146.426,TRUE
site_5125,2023,NO2,17.31317794,,,FALSE
site_5126,2023,NO2,21.53480191,37.57210465,74.4716,FALSE
site_5127,2023,NO2,17.95054444,13.59446556,-24.2671,FALSE
site_5128,2023,NO2,14.84631582,35.29799466,137.7559,FALSE
site_5129,2023,NO2,20.57309994,36.12563017,75.5964,FALSE
site_5238,2023,NO2,26.8065092,40.93058781,52.689,TRUE
site_5247,2023,NO2,24.8459168,24.39288731,-1.8234,FALSE
site_5248,2023,NO2,51.467381,49.65110996,-3.529,FALSE
site_5249,2023,NO2,31.817313,30.30578339,-4.7507,FALSE
site_5250,2023,NO2,29.47891319,28.31204435,-3.9583,FALSE
site_5254,2023,NO2,10.38855292,9.591288099,-7.6745,FALSE
site_5255,2023,NO2,21.94983965,18.17623444,-17.1919,FALSE
site_5257,2023,NO2,27.80971753,26.57697043,-4.4328,FALSE
site_5258,2023,NO2,27.68150244,26.84299065,-3.0291,FALSE
site_5261,2023,NO2,29.35239146,24.23885035,-17.4212,FALSE
site_5262,2023,NO2,34.8199997,37.46696336,7.6018,FALSE
site_5263,2023,NO2,32.67013466,49.43906184,51.328,TRUE
site_5264,2023,NO2,10.44238599,27.81563556,166.3724,FALSE
site_5265,2023,NO2,11.71017428,19.20745282,64.0236,FALSE
site_5266,2023,NO2,12.23129086,20.62225618,68.6025,FALSE
site_5267,2023,NO2,16.13952458,55.83839273,245.973,TRUE
site_5270,2023,NO2,9.01739867,9.385608044,4.0833,FALSE
site_5271,2023,NO2,9.503234364,9.050881226,-4.76,FALSE
site_5273,2023,NO2,19.20206418,18.61025127,-3.082,FALSE
site_5276,2023,NO2,11.97676884,28.75191962,140.0641,FALSE
site_5331,2023,NO2,15.10210502,0.043950913,-99.709,FALSE
site_5334,2023,NO2,11.29121275,33.50885804,196.7693,FALSE
site_5335,2023,NO2,15.74252205,16.96656778,7.7754,FALSE
site_5336,2023,NO2,38.92242349,36.00928637,-7.4845,FALSE
site_5337,2023,NO2,28.13224845,26.80902798,-4.7036,FALSE
site_5338,2023,NO2,22.04778822,20.5723126,-6.6922,FALSE
site_5339,2023,NO2,14.07715498,12.69515529,-9.8173,FALSE
site_5340,2023,NO2,11.12167188,13.45365626,20.9679,FALSE
site_5344,2023,NO2,12.41896901,16.17434692,30.239,FALSE
site_5345,2023,NO2,25.39014185,22.12040019,-12.878,FALSE
site_5361,2023,NO2,14.59282609,14.81149791,1.4985,FALSE
site_5363,2023,NO2,7.825297923,7.53191672,-3.7491,FALSE
site_5364,2023,NO2,22.05963677,22.28274791,1.0114,FALSE
site_5365,2023,NO2,16.03915787,15.70705808,-2.0706,FALSE
site_5367,2023,NO2,12.49980042,12.09998368,-3.1986,FALSE
site_5370,2023,NO2,14.91834539,10.60016935,-28.9454,FALSE
site_5375,2023,NO2,2.850125156,5.235634403,83.6984,FALSE
site_5391,2023,NO2,3.613895473,3.537323842,-2.1188,FALSE
site_5394,2023,NO2,83.79056767,178.2635114,112.7489,FALSE
site_5396,2023,NO2,23.23340214,22.07564887,-4.9831,FALSE
site_5399,2023,NO2,42.88514456,23.77913076,-44.5516,TRUE
site_5403,2023,NO2,19.37455387,5.743174853,-70.3571,FALSE
site_5404,2023,NO2,27.5877299,52.70806693,91.0562,TRUE
site_5417,2023,NO2,1.930589852,3.242651604,67.9617,FALSE
site_5421,2023,NO2,14.03991344,26.19331545,86.5632,FALSE
site_5423,2023,NO2,10.75027496,10.22199136,-4.9141,FALSE
site_103,2023,PM25,84.59967566,83.32800067,-1.5032,FALSE
site_105,2023,PM25,100.0188823,98.73826434,-1.2804,FALSE
site_106,2023,PM25,87.77436606,86.65801642,-1.2718,FALSE
site_107,2023,PM25,87.08767942,85.47482915,-1.852,FALSE
site_108,2023,PM25,81.16705159,80.44135877,-0.8941,FALSE
site_109,2023,PM25,77.37212885,76.70027342,-0.8683,FALSE
site_111,2023,PM25,96.99573701,97.0691849,0.0757,FALSE
site_113,2023,PM25,116.1200419,115.0844801,-0.8918,FALSE
site_114,2023,PM25,81.05920364,80.67820619,-0.47,FALSE
site_115,2023,PM25,118.6692485,118.7228766,0.0452,FALSE
site_117,2023,PM25,108.1566615,108.0113554,-0.1343,FALSE
site_118,2023,PM25,71.50145214,70.61178761,-1.2443,FALSE
site_119,2023,PM25,96.24998258,96.12403718,-0.1309,FALSE
site_122,2023,PM25,94.4666688,93.83435036,-0.6694,FALSE
site_124,2023,PM25,120.6828502,119.7685959,-0.7576,FALSE
site_125,2023,PM25,120.1064046,119.3157041,-0.6583,FALSE
site_136,2023,PM25,71.22423219,70.10806287,-1.5671,FALSE
site_1390,2023,PM25,41.81141208,41.47193298,-0.8119,FALSE
site_1391,2023,PM25,77.49798767,77.22770685,-0.3488,FALSE
site_1392,2023,PM25,46.26937205,45.35157932,-1.9836,FALSE
site_1393,2023,PM25,51.26892195,50.88761775,-0.7437,FALSE
site_1394,2023,PM25,68.1949539,67.84893223,-0.5074,FALSE
site_1395,2023,PM25,54.07145181,50.78915493,-6.0703,FALSE
site_1396,2023,PM25,55.917854,55.3242117,-1.0616,FALSE
site_1397,2023,PM25,47.686131,47.38426932,-0.633,FALSE
site_1399,2023,PM25,39.30513411,39.03174603,-0.6956,FALSE
site_1400,2023,PM25,63.47198689,62.05457719,-2.2331,FALSE
site_1401,2023,PM25,56.84891605,55.04579603,-3.1718,FALSE
site_1402,2023,PM25,44.05293476,43.221015,-1.8885,FALSE
site_1403,2023,PM25,44.60802469,42.71411418,-4.2457,FALSE
site_1404,2023,PM25,45.14666584,44.40396025,-1.6451,FALSE
site_1406,2023,PM25,33.98677483,33.86772179,-0.3503,FALSE
site_1408,2023,PM25,62.78794493,60.92375813,-2.969,FALSE
site_1416,2023,PM25,47.82124624,47.31372446,-1.0613,FALSE
site_1418,2023,PM25,63.17807001,61.91996551,-1.9914,FALSE
site_1419,2023,PM25,38.74733049,38.69109771,-0.1451,FALSE
site_1420,2023,PM25,96.51460083,96.23279402,-0.292,FALSE
site_1421,2023,PM25,98.33304503,99.17954856,0.8609,FALSE
site_1422,2023,PM25,107.9080347,107.9020246,-0.0056,FALSE
site_1423,2023,PM25,126.7049368,124.9421469,-1.3913,FALSE
site_1424,2023,PM25,92.95022803,93.11328566,0.1754,FALSE
site_1425,2023,PM25,100.2156419,100.1506379,-0.0649,FALSE
site_1426,2023,PM25,109.4962743,109.082962,-0.3775,FALSE
site_1427,2023,PM25,84.72584201,83.52084776,-1.4222,FALSE
site_1428,2023,PM25,102.0194984,102.3545035,0.3284,FALSE
site_1429,2023,PM25,120.8271978,119.1164545,-1.4159,FALSE
site_1430,2023,PM25,115.3805243,114.7317466,-0.5623,FALSE
site_1431,2023,PM25,111.4308858,110.971213,-0.4125,FALSE
site_1432,2023,PM25,110.5741904,111.0549109,0.4347,FALSE
site_1433,2023,PM25,26.69020207,27.21173167,1.954,FALSE
site_1434,2023,PM25,124.4609633,123.5280291,-0.7496,FALSE
site_1435,2023,PM25,104.4201589,103.172774,-1.1946,FALSE
site_1437,2023,PM25,43.15127958,42.86024077,-0.6745,FALSE
site_1438,2023,PM25,51.69390031,51.20225395,-0.9511,FALSE
site_144,2023,PM25,81.8366988,79.22978926,-3.1855,FALSE
site_1450,2023,PM25,41.32546713,41.03087318,-0.7129,FALSE
site_146,2023,PM25,83.68895726,83.08064955,-0.7269,FALSE
site_147,2023,PM25,69.85442702,69.44868255,-0.5808,FALSE
site_1538,2023,PM25,49.05713852,48.85652891,-0.4089,FALSE
site_153,2023,PM25,85.16228764,83.18317972,-2.3239,FALSE
site_1541,2023,PM25,90.79127574,90.02705284,-0.8417,FALSE
site_1542,2023,PM25,59.44932993,58.79521644,-1.1003,FALSE
site_1549,2023,PM25,52.95182199,51.88954675,-2.0061,FALSE
site_1550,2023,PM25,85.73506962,84.55186739,-1.3801,FALSE
site_1553,2023,PM25,39.88902152,36.60797171,-8.2254,FALSE
site_1554,2023,PM25,32.07524798,31.54143788,-1.6642,FALSE
site_1555,2023,PM25,24.83035039,24.52003827,-1.2497,FALSE
site_1556,2023,PM25,43.74065405,41.78174471,-4.4785,FALSE
site_1557,2023,PM25,32.20684718,31.38072421,-2.5651,FALSE
site_1558,2023,PM25,38.28460014,37.88565968,-1.042,FALSE
site_1560,2023,PM25,122.1142103,121.0497142,-0.8717,FALSE
site_1561,2023,PM25,122.9851264,121.3063347,-1.365,FALSE
site_1562,2023,PM25,87.51766659,87.4351168,-0.0943,FALSE
site_1563,2023,PM25,96.34420038,95.52779303,-0.8474,FALSE
site_157,2023,PM25,65.32589217,64.36706785,-1.4678,FALSE
site_158,2023,PM25,74.83281743,71.78280001,-4.0758,FALSE
site_159,2023,PM25,72.8037007,72.26271336,-0.7431,FALSE
site_161,2023,PM25,51.25092677,50.57583862,-1.3172,FALSE
site_162,2023,PM25,24.27456803,24.02044291,-1.0469,FALSE
site_163,2023,PM25,28.59127926,25.79189029,-9.7911,FALSE
site_166,2023,PM25,,,,FALSE
site_198,2023,PM25,43.44256283,44.02962792,1.3514,FALSE
site_199,2023,PM25,48.54262276,47.35545709,-2.4456,FALSE
site_251,2023,PM25,39.9752083,39.4070864,-1.4212,FALSE
site_252,2023,PM25,21.40865743,20.7245246,-3.1956,FALSE
site_253,2023,PM25,60.90287385,60.540081,-0.5957,FALSE
site_255,2023,PM25,66.20778713,65.47350206,-1.1091,FALSE
site_256,2023,PM25,59.63186169,59.03419368,-1.0023,FALSE
site_258,2023,PM25,34.3801625,33.76969843,-1.7756,FALSE
site_260,2023,PM25,52.80740035,52.20023144,-1.1498,FALSE
site_262,2023,PM25,30.69166722,30.42453534,-0.8704,FALSE
site_263,2023,PM25,108.2261363,107.0477547,-1.0888,FALSE
site_273,2023,PM25,29.22438499,28.99699054,-0.7781,FALSE
site_274,2023,PM25,64.77031203,64.32832839,-0.6824,FALSE
site_275,2023,PM25,44.62492918,42.54025045,-4.6716,FALSE
site_276,2023,PM25,59.00900872,57.92549843,-1.8362,FALSE
site_277,2023,PM25,76.02078889,75.64227274,-0.4979,FALSE
site_288,2023,PM25,27.24350161,26.91180661,-1.2175,FALSE
site_292,2023,PM25,39.90166009,43.45215937,8.8981,TRUE
site_293,2023,PM25,46.61340554,45.99861229,-1.3189,FALSE
site_294,2023,PM25,44.49415425,41.15032353,-7.5152,FALSE
site_295,2023,PM25,41.37113896,37.69221367,-8.8925,TRUE
site_296,2023,PM25,44.38114285,44.12775219,-0.5709,FALSE
site_297,2023,PM25,80.54120525,80.24848779,-0.3634,FALSE
site_298,2023,PM25,47.72753951,43.73852517,-8.3579,FALSE
site_299,2023,PM25,50.61772578,49.95127924,-1.3166,FALSE
site_301,2023,PM25,129.4898384,127.4890949,-1.5451,FALSE
site_302,2023,PM25,29.07087681,28.49358395,-1.9858,FALSE
site_303,2023,PM25,52.94162664,52.74522277,-0.371,FALSE
site_304,2023,PM25,37.42120473,36.93391127,-1.3022,FALSE
site_305,2023,PM25,,,,FALSE
site_306,2023,PM25,31.61133158,31.07535928,-1.6955,FALSE
site_307,2023,PM25,37.91430655,37.65304463,-0.6891,FALSE
site_308,2023,PM25,49.69273665,49.28877931,-0.8129,FALSE
site_309,2023,PM25,53.95405594,53.1755687,-1.4429,FALSE
site_5023,2023,PM25,52.43992319,51.90947544,-1.0115,FALSE
site_5024,2023,PM25,99.52926125,98.45142187,-1.0829,FALSE
site_5025,2023,PM25,81.35128394,79.84235096,-1.8548,FALSE
site_5039,2023,PM25,77.00242963,76.80896103,-0.2512,FALSE
site_5040,2023,PM25,16.2271592,15.78760554,-2.7088,FALSE
site_5042,2023,PM25,40.41108955,40.12518432,-0.7075,FALSE
site_5043,2023,PM25,64.77305915,64.57446371,-0.3066,FALSE
site_5044,2023,PM25,83.14502673,81.82573609,-1.5867,FALSE
site_5045,2023,PM25,76.28657431,75.31340003,-1.2757,FALSE
site_5046,2023,PM25,62.84275857,61.6717131,-1.8635,FALSE
site_5047,2023,PM25,66.72998762,66.18230166,-0.8207,FALSE
site_5048,2023,PM25,41.391099,32.51887675,-21.4351,TRUE
site_5049,2023,PM25,49.71398323,49.71751818,0.0071,FALSE
site_5050,2023,PM25,30.59498165,30.37475872,-0.7198,FALSE
site_5051,2023,PM25,44.34999435,46.03789989,3.8059,FALSE
site_5052,2023,PM25,42.57374651,42.13405447,-1.0328,FALSE
site_5053,2023,PM25,62.07701789,60.76676541,-2.1107,FALSE
site_5054,2023,PM25,65.07364848,64.95500734,-0.1823,FALSE
site_5055,2023,PM25,20.60642257,20.93095849,1.5749,FALSE
site_5056,2023,PM25,64.77265278,64.49764916,-0.4246,FALSE
site_5057,2023,PM25,67.45045103,66.62861294,-1.2184,FALSE
site_5060,2023,PM25,66.48683155,65.99350747,-0.742,FALSE
site_5065,2023,PM25,49.91538152,52.15377793,4.4844,FALSE
site_5066,2023,PM25,34.15974349,33.99718651,-0.4759,FALSE
site_5067,2023,PM25,53.81376114,53.5205345,-0.5449,FALSE
site_5068,2023,PM25,25.31602698,24.98192326,-1.3197,FALSE
site_5071,2023,PM25,71.28387357,69.80622806,-2.0729,FALSE
site_5072,2023,PM25,68.36577928,67.74814859,-0.9034,FALSE
site_5073,2023,PM25,68.90368155,67.56047836,-1.9494,FALSE
site_5081,2023,PM25,69.37104186,68.51617127,-1.2323,FALSE
site_5082,2023,PM25,56.06092671,55.88464275,-0.3145,FALSE
site_5083,2023,PM25,103.6754043,101.6110386,-1.9912,FALSE
site_5101,2023,PM25,45.42142782,44.99265771,-0.944,FALSE
site_5102,2023,PM25,35.98559402,35.89725596,-0.2455,FALSE
site_5104,2023,PM25,31.94157996,30.93221362,-3.16,FALSE
site_5105,2023,PM25,29.89373428,25.62770516,-14.2706,FALSE
site_5106,2023,PM25,41.13696222,39.91496651,-2.9706,TRUE
site_5107,2023,PM25,35.12944235,34.95174611,-0.5058,FALSE
site_5110,2023,PM25,43.06031379,43.7796508,1.6705,FALSE
site_5111,2023,PM25,51.64427973,51.30999569,-0.6473,FALSE
site_5112,2023,PM25,40.59916076,40.39439293,-0.5044,FALSE
site_5115,2023,PM25,39.91757021,39.91165193,-0.0148,FALSE
site_5118,2023,PM25,42.39811764,41.76721408,-1.488,FALSE
site_5119,2023,PM25,47.55462991,46.959443,-1.2516,FALSE
site_5121,2023,PM25,84.81791054,84.03388288,-0.9244,FALSE
site_5122,2023,PM25,83.39900567,83.20007481,-0.2385,FALSE
site_5123,2023,PM25,70.58512761,71.26732106,0.9665,FALSE
site_5124,2023,PM25,17.68652319,17.56348518,-0.6957,FALSE
site_5125,2023,PM25,21.50759043,21.26796236,-1.1142,FALSE
site_5126,2023,PM25,38.88942114,39.7418992,2.1921,FALSE
site_5127,2023,PM25,59.51208252,58.56843387,-1.5856,FALSE
site_5128,2023,PM25,47.73280044,46.55495159,-2.4676,FALSE
site_5129,2023,PM25,48.54504913,48.03071631,-1.0595,FALSE
site_5238,2023,PM25,51.80841961,53.19211175,2.6708,FALSE
site_5247,2023,PM25,47.21763469,46.68156069,-1.1353,FALSE
site_5248,2023,PM25,43.70955309,43.29821815,-0.9411,FALSE
site_5249,2023,PM25,48.94924874,48.21507663,-1.4999,FALSE
site_5250,2023,PM25,48.3792691,47.46949382,-1.8805,FALSE
site_5254,2023,PM25,32.46071874,32.03653221,-1.3068,FALSE
site_5255,2023,PM25,27.64423881,27.07472877,-2.0601,FALSE
site_5257,2023,PM25,85.30965846,83.96828753,-1.5724,FALSE
site_5258,2023,PM25,80.71464358,79.85675171,-1.0629,FALSE
site_5261,2023,PM25,124.2820365,124.1269901,-0.1248,FALSE
site_5262,2023,PM25,86.77288521,86.04796119,-0.8354,FALSE
site_5263,2023,PM25,106.0235985,103.2906828,-2.5776,FALSE
site_5264,2023,PM25,23.02718587,23.45256468,1.8473,FALSE
site_5265,2023,PM25,18.34757254,18.0467027,-1.6398,FALSE
site_5266,2023,PM25,20.04347259,20.55064134,2.5303,FALSE
site_5267,2023,PM25,19.26086304,24.44968822,26.9397,FALSE
site_5270,2023,PM25,35.93420039,35.56585126,-1.0251,FALSE
site_5271,2023,PM25,44.89541964,46.24842105,3.0137,FALSE
site_5273,2023,PM25,63.16863905,63.00191518,-0.2639,FALSE
site_5276,2023,PM25,35.48671885,34.96857492,-1.4601,FALSE
site_5331,2023,PM25,26.37676699,24.72095149,-6.2776,FALSE
site_5334,2023,PM25,35.57167723,36.54573858,2.7383,FALSE
site_5335,2023,PM25,64.33679917,63.65074077,-1.0664,FALSE
site_5336,2023,PM25,90.17183655,90.02797158,-0.1595,FALSE
site_5337,2023,PM25,57.5921979,56.39061994,-2.0864,FALSE
site_5338,2023,PM25,45.29717661,45.0770308,-0.486,FALSE
site_5339,2023,PM25,76.67873931,75.18276062,-1.951,FALSE
site_5340,2023,PM25,83.28232502,79.63331292,-4.3815,FALSE
site_5344,2023,PM25,87.38050489,86.67019881,-0.8129,FALSE
site_5345,2023,PM25,113.9990719,112.2795896,-1.5083,FALSE
site_5361,2023,PM25,31.65622278,31.44557488,-0.6654,FALSE
site_5363,2023,PM25,28.27927125,27.59509074,-2.4194,FALSE
site_5364,2023,PM25,27.81629606,27.17655691,-2.2999,FALSE
site_5365,2023,PM25,17.12307018,16.86743668,-1.4929,FALSE
site_5367,2023,PM25,,,,FALSE
site_5370,2023,PM25,87.51924465,87.08689346,-0.494,FALSE
site_5375,2023,PM25,34.99368089,34.40599619,-1.6794,FALSE
site_5391,2023,PM25,19.42387582,19.21620649,-1.0691,FALSE
site_5394,2023,PM25,53.94415918,50.83820389,-5.7577,FALSE
site_5396,2023,PM25,77.5236646,76.66410388,-1.1088,FALSE
site_5399,2023,PM25,54.1846031,53.39003993,-1.4664,FALSE
site_5403,2023,PM25,75.767772,46.01105712,-39.2736,FALSE
site_5404,2023,PM25,52.31549254,52.00964771,-0.5846,FALSE
site_5417,2023,PM25,60.75598925,60.17143462,-0.9621,FALSE
site_5421,2023,PM25,34.94928703,34.79078181,-0.4535,FALSE
site_5423,2023,PM25,25.00274387,24.22815293,-3.098,FALSE
site_103,2023,PM10,179.5394578,176.7443568,-1.5568,FALSE
site_105,2023,PM10,181.6622698,179.2650412,-1.3196,FALSE
site_106,2023,PM10,183.38675,180.8108503,-1.4046,FALSE
site_107,2023,PM10,159.01675,156.6086464,-1.5144,FALSE
site_108,2023,PM10,165.95244,164.3020571,-0.9945,FALSE
site_109,2023,PM10,153.6805795,152.4929282,-0.7728,FALSE
site_111,2023,PM10,203.5677958,208.3914388,2.3696,FALSE
site_113,2023,PM10,242.0216424,238.6362513,-1.3988,FALSE
site_114,2023,PM10,170.3222924,169.5028391,-0.4811,FALSE
site_115,2023,PM10,225.067515,222.5133264,-1.1349,FALSE
site_117,2023,PM10,172.7727831,171.8942308,-0.5085,FALSE
site_118,2023,PM10,212.7391252,209.428988,-1.556,FALSE
site_119,2023,PM10,204.1610748,201.5625758,-1.2728,FALSE
site_122,2023,PM10,179.4576621,177.2173252,-1.2484,FALSE
site_124,2023,PM10,207.3287827,205.9711524,-0.6548,FALSE
site_125,2023,PM10,225.0672364,223.4293665,-0.7277,FALSE
site_136,2023,PM10,164.8269791,164.774655,-0.0317,FALSE
site_1390,2023,PM10,85.39827266,84.69568668,-0.8227,FALSE
site_1391,2023,PM10,201.3768503,200.3372276,-0.5163,FALSE
site_1392,2023,PM10,101.8908923,100.3089337,-1.5526,FALSE
site_1393,2023,PM10,105.0072271,103.9411752,-1.0152,FALSE
site_1394,2023,PM10,112.572928,111.5848374,-0.8777,FALSE
site_1395,2023,PM10,109.2820438,110.1245545,0.771,FALSE
site_1396,2023,PM10,122.3290482,120.6750455,-1.3521,FALSE
site_1397,2023,PM10,107.4987942,106.793645,-0.656,FALSE
site_1399,2023,PM10,78.80060019,77.53358096,-1.6079,FALSE
site_1400,2023,PM10,124.500123,122.3910381,-1.694,FALSE
site_1401,2023,PM10,144.3097751,140.0518907,-2.9505,FALSE
site_1402,2023,PM10,114.6475125,112.1924505,-2.1414,FALSE
site_1403,2023,PM10,121.9637559,117.4306149,-3.7168,FALSE
site_1404,2023,PM10,106.7367346,103.6280135,-2.9125,FALSE
site_1406,2023,PM10,71.47977554,70.23269407,-1.7447,FALSE
site_1408,2023,PM10,115.1015885,112.0746912,-2.6298,FALSE
site_1416,2023,PM10,99.62895661,99.04165944,-0.5895,FALSE
site_1418,2023,PM10,132.5359178,128.50974,-3.0378,FALSE
site_1419,2023,PM10,80.9004176,80.1833361,-0.8864,FALSE
site_1420,2023,PM10,223.6845185,221.7115576,-0.882,FALSE
site_1421,2023,PM10,185.3477524,184.7118112,-0.3431,FALSE
site_1422,2023,PM10,232.3049424,229.0427778,-1.4043,FALSE
site_1423,2023,PM10,265.4180011,262.4748863,-1.1089,FALSE
site_1424,2023,PM10,185.9746243,184.1705731,-0.9701,FALSE
site_1425,2023,PM10,193.9456376,192.5626047,-0.7131,FALSE
site_1426,2023,PM10,224.7555312,223.0751433,-0.7477,FALSE
site_1427,2023,PM10,152.2948231,149.878285,-1.5868,FALSE
site_1428,2023,PM10,218.4181617,218.1870554,-0.1058,FALSE
site_1429,2023,PM10,214.228603,212.2237882,-0.9358,FALSE
site_1430,2023,PM10,233.6802164,231.6318381,-0.8766,FALSE
site_1431,2023,PM10,218.5419853,217.0961053,-0.6616,FALSE
site_1432,2023,PM10,225.0222899,222.5567977,-1.0957,FALSE
site_1433,2023,PM10,113.3615788,114.369834,0.8894,FALSE
site_1434,2023,PM10,271.9491026,269.2395794,-0.9963,FALSE
site_1435,2023,PM10,238.0750986,236.408299,-0.7001,FALSE
site_1437,2023,PM10,95.29336619,94.95913098,-0.3507,FALSE
site_1438,2023,PM10,110.2256943,108.8090154,-1.2853,FALSE
site_144,2023,PM10,201.146693,200.4064392,-0.368,FALSE
site_1450,2023,PM10,95.39550414,93.88966246,-1.5785,FALSE
site_146,2023,PM10,,,,FALSE
site_147,2023,PM10,,,,FALSE
site_1538,2023,PM10,151.5899582,145.1403715,-4.2546,FALSE
site_153,2023,PM10,215.3197421,210.9081981,-2.0488,FALSE
site_1541,2023,PM10,213.2617492,210.1575513,-1.4556,FALSE
site_1542,2023,PM10,136.5075608,135.2327766,-0.9339,FALSE
site_1549,2023,PM10,131.7406443,128.7333506,-2.2827,FALSE
site_1550,2023,PM10,163.9108679,161.791865,-1.2928,FALSE
site_1553,2023,PM10,78.49479112,77.30481242,-1.516,FALSE
site_1554,2023,PM10,66.41539435,65.47936495,-1.4094,FALSE
site_1555,2023,PM10,58.41202715,57.68548415,-1.2438,FALSE
site_1556,2023,PM10,79.77961505,77.95023723,-2.293,FALSE
site_1557,2023,PM10,65.58016513,62.98695576,-3.9543,FALSE
site_1558,2023,PM10,88.55320854,87.70097066,-0.9624,FALSE
site_1560,2023,PM10,240.833441,237.6746301,-1.3116,FALSE
site_1561,2023,PM10,281.1582155,277.1266063,-1.4339,FALSE
site_1562,2023,PM10,155.4150568,154.1049761,-0.843,FALSE
site_1563,2023,PM10,227.1273493,223.3078943,-1.6816,FALSE
site_157,2023,PM10,,,,FALSE
site_158,2023,PM10,,,,FALSE
site_159,2023,PM10,,,,FALSE
site_161,2023,PM10,,,,FALSE
site_162,2023,PM10,48.79201117,48.25206181,-1.1066,FALSE
site_163,2023,PM10,64.76238983,60.6955988,-6.2796,FALSE
site_166,2023,PM10,45.81346569,44.99707108,-1.782,FALSE
site_198,2023,PM10,100.241866,101.250141,1.0058,FALSE
site_199,2023,PM10,108.3977138,107.1118726,-1.1862,FALSE
site_251,2023,PM10,89.24092465,88.08472581,-1.2956,FALSE
site_252,2023,PM10,37.99111451,37.32942359,-1.7417,FALSE
site_253,2023,PM10,132.6195662,131.5223345,-0.8274,FALSE
site_255,2023,PM10,129.1266689,127.6977216,-1.1066,FALSE
site_256,2023,PM10,103.3143733,102.3122969,-0.9699,FALSE
site_258,2023,PM10,59.25915671,58.26077143,-1.6848,FALSE
site_260,2023,PM10,136.2864172,133.0563003,-2.3701,FALSE
site_262,2023,PM10,82.68566343,82.11855651,-0.6859,FALSE
site_263,2023,PM10,,,,FALSE
site_273,2023,PM10,55.93995315,55.61144202,-0.5873,FALSE
site_274,2023,PM10,120.8835173,119.7113579,-0.9697,FALSE
site_275,2023,PM10,105.6901563,101.1252588,-4.3191,FALSE
site_276,2023,PM10,109.3612001,106.6891319,-2.4433,FALSE
site_277,2023,PM10,162.7644718,160.4454188,-1.4248,FALSE
site_288,2023,PM10,63.69731845,62.66027764,-1.6281,FALSE
site_292,2023,PM10,98.97558566,100.5476195,1.5883,TRUE
site_293,2023,PM10,71.67546024,70.92571972,-1.046,FALSE
site_294,2023,PM10,,,,FALSE
site_295,2023,PM10,83.86911998,97.05055493,15.7167,FALSE
site_296,2023,PM10,97.93801159,97.12462292,-0.8305,FALSE
site_297,2023,PM10,159.2847917,156.0244543,-2.0469,FALSE
site_298,2023,PM10,114.646336,104.6791311,-8.6939,FALSE
site_299,2023,PM10,120.6018265,119.1277375,-1.2223,FALSE
site_301,2023,PM10,295.637182,292.3197683,-1.1221,FALSE
site_302,2023,PM10,106.2824648,105.4763826,-0.7584,FALSE
site_303,2023,PM10,98.57044687,97.82008161,-0.7612,FALSE
site_304,2023,PM10,72.5692303,71.36566225,-1.6585,FALSE
site_305,2023,PM10,144.835828,148.2463736,2.3548,FALSE
site_306,2023,PM10,65.8745833,65.4223323,-0.6865,FALSE
site_307,2023,PM10,101.8293317,98.36958145,-3.3976,TRUE
site_308,2023,PM10,125.5460188,122.3653745,-2.5334,FALSE
site_309,2023,PM10,96.57333719,95.96049991,-0.6346,FALSE
site_5023,2023,PM10,104.7415843,103.3712927,-1.3083,FALSE
site_5024,2023,PM10,186.2882046,183.8764112,-1.2947,FALSE
site_5025,2023,PM10,144.5687285,142.0604381,-1.735,FALSE
site_5039,2023,PM10,136.4532727,137.1110789,0.4821,FALSE
site_5040,2023,PM10,41.12372671,40.01329229,-2.7002,FALSE
site_5042,2023,PM10,101.5293977,99.34690452,-2.1496,TRUE
site_5043,2023,PM10,111.4579881,111.2746863,-0.1645,FALSE
site_5044,2023,PM10,187.9078338,184.2480778,-1.9476,FALSE
